title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed
Galaxy Watch : Samsung n'oublie pas ses anciens modèles,"GNT est le portail Hi-Tech français consacré aux nouvelles technologies (internet, logiciel, matériel, mobilité, entreprise) et au jeu vidéo PC et consoles.","Samsung prépare une nouvelle génération de Galaxy Watch, qui inaugurera également une nouvelle version majeure de système avec l'intégration de One UI Watch 6 qui intégrera une foule de nouveautés.
… ",,https://www.generation-nt.com/actualites/galaxy-watch-samsung-anciens-modeles-2048734,1.0,"[0.77337167280323, 1.3777138786612833]",1.0755427757322569
La viande cultivée en laboratoire autorisée au Royaume-Uni,"Le Royaume-Uni devient le premier pays européen à autoriser la commercialisation de viande cellulaire. Après une première levée de fonds réussie, la start-up Meatly pourrait être en mesure, d’ici à trois ans, de produire des volumes industriels de viande de c…","Le 2 juillet, lAgence de santé animale et végétale britannique (Animal &amp; Plant Health Agency, APHA) a autorisé la production et la commercialisation de viande de poulet cultivée en laboratoire à … ",,https://www.courrierinternational.com/article/alimentation-la-viande-cultivee-en-laboratoire-autorisee-au-royaume-uni,1.5,"[0.6998873808630188, 1.9800675714821887]",1.3399774761726038
Cette innovation pourrait révolutionner la reconstruction mammaire !,Le nouvel épisode du podcast Jeunes Pousses aborde la question de la reconstruction mammaire suite à un cancer du sein qui touche une femme sur huit dans le monde. Lattice Medical a élaboré des biomatériaux résorbables et mis en forme par impression 3D.,"Une voie de traitement possible dans le cas d'un cancer du sein est de réaliser une mastectomiemastectomie, une ablationablation de tout ou une partie du sein. Sur les 650 000 opérations chirurgicale… ",,https://www.futura-sciences.com/tech/actualites/jeunes-pousses-cette-innovation-pourrait-revolutionner-reconstruction-mammaire-113917/,1.5,"[1.3665443377814563, 1.7224261036975728]",1.5444852207395146
"Quelles fonctionnalités pour le Galaxy Ring, l'anneau connecté de Samsung ?","GNT est le portail Hi-Tech français consacré aux nouvelles technologies (internet, logiciel, matériel, mobilité, entreprise) et au jeu vidéo PC et consoles.","Samsung devrait profiter de sa prochaine conférence Unpacked pour dévoiler ses nouveaux smartphones pliants Galaxy Z Fold 6 et Flip 6, mais également nous tenir informés de l'évolution du Galaxy Ring… ",,https://www.generation-nt.com/actualites/fonctionnalites-galaxy-ring-anneau-connecte-samsung-2048591,1.0,"[0.77337167280323, 1.3777138786612833]",1.0755427757322569
Retour sur Terre : clap de fin pour les scientifiques de la NASA qui ont simulé une mission sur Mars en restant enfermés pendant un an,"La première des trois missions destinées à tester le comportement humain en situation d'extrême isolement s'est achevée le 6 juillet 2024. Les quatre volontaires sont sortis de Mars Dune Alpha, leur habitat imprimé en 3D simulant la vie sur Mars, et dans lequ…","Les quatre volontaires enfermés depuis plus d'un an par la Nasa dans un habitat destiné à simuler la vie sur Mars, que ce soit à l'intérieur d'une base ou bien en exploration à l'extérieur, viennent … ",,https://www.futura-sciences.com/sciences/actualites/colonisation-mars-retour-terre-clap-fin-scientifiques-nasa-ont-simule-mission-mars-restant-enfermes-pendant-an-92913/,1.5,"[0.32590325173281176, 2.204458048960313]",1.2651806503465624
"Patient bizarre : elle entend des voix qui lui annoncent une tumeur au cerveau, les médecins confirment !","Aujourd'hui dans Patient bizarre, une histoire digne d'un film, mais pourtant bien réelle qui s'est déroulée en 1997 dans un hôpital de Londres !","AB est née en Europe continentale dans les années 1940 avant de s'installer en Angleterre. Elle se marie, et s'occupe de ses enfants à temps plein. Sa santé ne lui posait aucun souci avant ce jour ét… ",,https://www.futura-sciences.com/sante/actualites/cerveau-patient-bizarre-elle-entend-voix-lui-annoncent-tumeur-cerveau-medecins-confirment-101058/,1.5,"[1.3368153968831828, 1.5979107618700903]",1.4673630793766366
"Grâce à la femtech, la santé de femmes est mieux comprise et prise en charge",Le baromètre 2024 publié par l’association Femtech France et Wavestone met en lumière les avancées en matière d’innovations au service de la santé des femmes.,"Longtemps délaissée par la recherche médicale, la santé des femmes connaît un essor actuellement sous limpulsion de la femtech. Le terme fait référence à toutes les innovations en santé des femmes : … ",,https://www.futura-sciences.com/sante/actualites/femme-grace-femtech-sante-femmes-mieux-comprise-prise-charge-114309/,1.5,"[0.447400088096118, 2.131559947142329]",1.2894800176192236
Test Nothing CMF Watch Pro 2,"Après une première montre connectée en demi-teinte, Nothing revient avec la CMF Watch Pro 2 qui reprend un design plus classique tout en rondeur.","Sur le suivi de l’activité physique et du sommeil, on va retrouver une représentation circulaire de 3 indicateurs : le nombre de calorie brûlées, l’activité physique, et le nombre de fois où on est r… ",,https://www.begeek.fr/test/test-cmf-watch-pro-2-399969,1.5,"[0.32115842893034685, 2.207304942641792]",1.2642316857860694
"Bryan Johnson, le millionnaire qui ne veut pas vieillir, est prêt à tout !","« Death is now our only foe » : la mort est désormais notre seul ennemi. Tel est le mantra de Bryan Johnson, un entrepreneur américain dont l’objectif est de vivre jusqu’à 200 ans. Pour parvenir à inverser le phénomène de vieillissement, ce millionnaire est p…","Retour en 2007. Bryan Johnson a beau être à la tête d'une entreprise de paiement en ligne à succès, il est en surpoids, stressé, déprimé. Le trentenaire décide alors de radicalement reprendre sa vie … ",,https://www.futura-sciences.com/sante/actualites/vieillissement-bryan-johnson-millionnaire-ne-veut-pas-vieillir-pret-tout-114643/,1.5,"[0.7775981737590607, 1.9334410957445636]",1.355519634751812
Près de 400 gigaoctets de données personnelles de patients britanniques publiées en ligne après un piratage,"Une entreprise effectuant des tests sanguins pour de très grands hôpitaux a été piratée au début de juin. Les attaquants, qui demandaient une rançon, ont commencé à diffuser les données dérobées dans la nuit de jeudi à vendredi.",Des données médicales sensibles de patients britanniques ont été publiées dans la nuit de jeudi 20 à vendredi 21 juin à la suite dune cyberattaque ayant visé un fournisseur de services au début du mo… ,,https://www.lemonde.fr/pixels/article/2024/06/21/pres-de-400-gigaoctets-de-donnees-personnelles-de-patients-britanniques-publiees-en-ligne-apres-un-piratage_6242026_4408996.html,1.0,"[0.5386693018341129, 1.7688844969431452]",1.153776899388629
"La NASA félicite ses scientifiques après un séjour d'un an sur ""Mars""","GNT est le portail Hi-Tech français consacré aux nouvelles technologies (internet, logiciel, matériel, mobilité, entreprise) et au jeu vidéo PC et consoles.","Non, vous n'avez pas raté quelconque avancée spectaculaire permettant à l'humanité d'aller fouler le sol de la planète Mars, et pourtant la NASA vient bien de féliciter un groupe de scientifiques pou… ",,https://www.generation-nt.com/actualites/nasa-fin-simulation-vie-mars-2048736,1.0,"[0.77337167280323, 1.3777138786612833]",1.0755427757322569
États-Unis : Trump a appelé Robert F. Kennedy Jr et a tenté de le concaincre avec des théries du complot,Donald Trump a notamment parlé vaccin avec le candidat indépendant à la présidentielle mais aussi de la tentative d’assassinat dont il a été victime.,"ÉTATS-UNIS - La polémique enfle outre-Atlantique. Une vidéo de Robert F. Kennedy Jr (RFK), candidat indépendant à la présidentielle, en train de sentretenir avec Donald Trump au téléphone juste après… ",,https://www.huffingtonpost.fr/international/article/etats-unis-trump-a-appele-robert-f-kennedy-jr-et-a-tente-de-le-concaincre-avec-des-theries-du-complot_237023.html,1.5,"[0.3922340210368711, 2.1646595873778773]",1.2784468042073742
"Qui est Kevin O’Connor, le docteur de Biden, objet de toutes les spéculations face à la santé du président","Le docteur Kevin O’Connor, médecin personnel de Joe Biden, est appelé à faire passer un test cognitif au président pour assurer qu’il est capable de gouverner.",ÉTATS-UNIS - La pression saccentue encore et toujours sur le candidat Joe Biden alors que les inquiétudes sur sa santé ne faiblissent pas. Le démocrate de 81 ans na pas complètement levé les doutes s… ,,https://www.huffingtonpost.fr/international/article/qui-est-kevin-o-connor-le-docteur-de-biden-objet-de-toutes-les-speculations-face-a-la-sante-du-president_236565.html,1.0,"[0.7903659757193475, 1.3493900404677541]",1.0698780080935508
Approche « Une santé » : l'OFB et l'Anses s'engagent dans une collaboration,"Un autre petit pas vient d'être réalisé pour rendre plus concrète l'approche « Une santé » (One Health) : l'Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail (Anses) et l'Office français de la biodiversité ...","Un autre petit pas vient d'être réalisé pour rendre plus concrète l'approche « Une santé » (One Health) : l'Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail … ",,https://www.actu-environnement.com/ae/news/une-sante-one-health-ofb-anses-convention-partenariat-44267.php4,1.0,"[0.5823408092960358, 1.6960986511732736]",1.1392197302346547
Les adolescents vont mal et leurs parents ne les soutiennent pas comme il faudrait,La plupart des jeunes ne reçoivent pas toujours le soutien social et affectif dont ils ont besoin.,"Sentiment de solitude, plaintes psychologiques, risque de dépression, pensées suicidaires La santé mentale des jeunes se dégrade. Dans son baromètre de 2023, l'Agence nationale de santé publique révé… ",,https://www.slate.fr/story/267599/adolescents-vont-mal-soutien-parents-sante-mentale-depression-anxiete,1.5,"[1.28721526825887, 1.85464121956855]",1.57092824391371
"Le chiffre du jour : 8,1 millions de décès","Cest le nombre de morts imputables à la pollution de lair dans le monde en 2021, selon la 5e édition du rapport « State of Global Air » (Soga). Publié le 19 juin par le Health Effects Institute (HEI), un institut de recherche indépendant basé au...","Les cookies ""essentiels"" sont indispensables au bon fonctionnement du site.
Ils vous permettent d'accéder à toutes les rubriques, y compris celles nécessitant de s'identifier.
Ils donnent aussi des… ",,https://www.actu-environnement.com/dit-aujourdhui/1472.html#xtor=RSS-6,1.5,"[0.7447577022451677, 1.9531453786528994]",1.3489515404490335
" Le chagrin d'amour pourrait se soigner, avec cette méthode jusqu'alors inexplorée",Journal of Psychiatric Research a récemment publié une étude prometteuse sur une méthode innovante pour soulager le chagrin d'amour grâce à un casque de stimulation cérébrale. Des chercheurs...,Journal of Psychiatric Research a récemment publié une étude prometteuse sur une méthode innovante pour soulager le chagrin d'amour grâce à un casque de stimulation cérébrale. Des chercheurs de l'Uni… ,,https://www.techno-science.net/actualite/chagrin-amour-pourrait-se-soigner-avec-cette-methode-jusqu-alors-inexploree-N25224.html,1.0,"[0.7296388797807021, 1.4506018670321632]",1.0901203734064326
"On a pu essayer la Galaxy Ring, la première bague connectée de Samsung","On a eu l'occasion de prendre en main et d'enfiler au doigt la Galaxy Ring, la première bague connectée de Samsung. Voici notre premier avis.","On a eu l'occasion de prendre en main et d'enfiler au doigt la Galaxy Ring, la première bague connectée de Samsung. Voici notre premier avis.
La Samsung Galaxy Ring en version argent mat // Source :… ",,https://www.frandroid.com/marques/samsung/2070848_on-a-pu-essayer-la-galaxy-ring-la-premiere-bague-connectee-de-samsung,1.0,"[0.7674622080982596, 1.3875629865029007]",1.07751259730058
"Cordon-Ragot et la ""polémique"" des JO : ""Gagner avec un tel écart, c'est respecter mes adversaires""","Audrey Cordon-Ragot a décroché son septième titre de championne de France du chrono, jeudi à Saint-Martin-de-Landelles. Elle a nettement battu Cédrine Kerbaol (+54""), lauréate l'an passé. Voici la réaction de Cordon-Ragot (Human Powered Health, 34 ans), dont …","Audrey Cordon-Ragot a décroché son septième titre de championne de France du chrono, jeudi à Saint-Martin-de-Landelles. Elle a nettement battu Cédrine Kerbaol (+54""), lauréate l'an passé. Voici la ré… ",,https://www.eurosport.fr/cyclisme/championnats-de-france/2024/audrey-cordon-ragot-et-la-polemique-des-jo-de-paris-2024-gagner-avec-un-tel-ecart-c-est-respecter-mes-adversaires_vid2166335/video.shtml,1.0,"[0.8717882368359122, 1.0769270578984527]",0.9743576473671824
La meilleure température pour laver ses draps n’est pas celle que vous pensez,"Avec les fortes chaleurs, on serait tenté de laver ses draps plus souvent, et de surtout choisir une température très élevée pour bien éliminer la saleté, les traces de transpiration. Il peut sembler évident alors de laver sa literie à 60 ou 90 degrés, mais c…","Comment bien nettoyer son linge de lit ? Tuer les germes sans abîmer ses draps ? Le choix du programme est clé, et inutile de faire du zèle selon cette spécialiste.
Avec les fortes chaleurs, on sera… ",,https://www.madmoizelle.com/la-meilleure-temperature-pour-laver-ses-draps-nest-pas-celle-que-vous-pensez-1766829,1.0,"[0.5241358248795587, 1.7931069585340689]",1.1586213917068138
"""Tous les habitants de la planète respirent, chaque jour"": la pollution atmosphérique à l'origine de plus de huit millions de décès en 2021","La pollution atmosphérique a causé, en 2021, plus de huit millions de décès dans le monde, dont 700.000 décès d'enfants de moins de cinq ans, ressort-il d'un rapport publié mercredi par l'ONG Unicef et l'institut de recherche américain Health Effects Institut…","Parmi les 700.000 décès infantiles survenus en 2021, 500.000 étaient liés à la pollution atmosphérique, causée par ""la cuisson en intérieur avec des combustibles polluants, principalement en Afrique … ",,https://www.lalibre.be/planete/environnement/2024/06/19/tous-les-habitants-de-la-planete-respirent-chaque-jour-la-pollution-atmospherique-a-lorigine-de-plus-de-huit-millions-de-deces-en-2021-PTZXHDWI4BHTXLGTAVBMK2JNKI/,1.5,"[0.3519109538269314, 2.188853427703841]",1.2703821907653865
Le minage de Bitcoin provoque des problèmes de santé chez les Texans,"Le Texas est en passe de devenir un centre majeur de minage de Bitcoin, mais cela cause des problèmes d'audition, des maux de tête, des vertiges et des troubles du sommeil aux habitants des villes locales.","Le Texas est en passe de devenir un centre majeur de minage de Bitcoin, mais cela cause des problèmes d'audition, des maux de tête, des vertiges et des troubles du sommeil aux habitants des villes lo… ",,https://www.begeek.fr/le-minage-de-bitcoin-provoque-des-problemes-de-sante-chez-les-texans-400707,1.5,"[0.7363986368515194, 1.9581608178890884]",1.347279727370304
Ces aliments prolongent l’espérance de vie mais à condition de les manger entiers !,"Crus, frits, séchés, bouillis… mais mangez-les entiers ! Ces tout-petits poissons sont en effet des réservoirs de micronutriments dès lors qu’ils sont consommés entiers avec la tête, leurs arêtes et leurs organes internes, c'est ce qu'avancent des chercheurs …","Les scientifiques sont-ils parvenus à trouver la recette de la jeunesse éternelle ? Rien n'est moins sûr, mais une équipe de chercheurs japonais suggère toutefois qu'un mets bien spécifique pourrait … ",,https://www.futura-sciences.com/sante/actualites/alimentation-ces-aliments-prolongent-esperance-vie-mais-condition-manger-entiers-114077/,1.5,"[0.5996392517432989, 2.0402164489540207]",1.3199278503486598
Voici le meilleur outil de suivi du cycle menstruel,"Pour beaucoup de femmes, leur cycle menstruel est encore un mystère. C’est le résultat d’une étude IFOP de 2019, menée auprès de 1000 Françaises âgées de 16 à 45 ans. Selon cette enquête,  44 % des femmes en France connaissent mal (30 %) ou pas du tout (14 %)…","Vous souhaitez connaître la date de vos prochaines règles, votre date d’ovulation et mieux comprendre comment fonctionne votre cycle ? On a trouvé la meilleure application : Flo Health. 
Pour beauco… ",,https://www.madmoizelle.com/voici-le-meilleur-outil-de-suivi-du-cycle-menstruel-1765515,1.5,"[0.3732193477131327, 2.1760683913721204]",1.2746438695426263
Un antipaludique : une piste pour le syndrome des ovaires polykystiques ?,"Le syndrome des ovaires polykystiques (SOPK) fait vivre un calvaire aux femmes touchées par cette maladie endocrinienne, d'autant qu'elles se heurtent à un désert thérapeutique, car aucun traitement ne combat les symptômes de ce trouble hormonal, première cau…","Acné, pilosité excessive, infertilité... Le syndrome des ovaires polykystiques (SOPK) empoisonne la vie de nombreuses femmes. Après des années de recherche, on ne dispose toujours pas d'un traitement… ",,https://www.futura-sciences.com/sante/actualites/femme-antipaludique-piste-syndrome-ovaires-polykystiques-114191/,1.5,"[1.483992582542066, 1.5266790290965568]",1.5053358058193114
Le dépistage de ces infections sexuellement transmissibles bientôt gratuit pour les jeunes,"À partir du 1er septembre 2024, les moins de 26 ans pourront se faire dépister gratuitement sans ordonnance dans les laboratoires d’analyses médicales pour ces quatre infections sexuellement transmissibles : l’hépatite B, la syphilis, le chlamydia et la gonor…","Alors que les certaines infections sexuellement transmissibles (IST) sont en augmentation en Europe, leur dépistage devient gratuit pour les jeunes de moins de 26 ans, à partir de septembre. 
À part… ",,https://www.madmoizelle.com/le-depistage-de-ces-infections-sexuellement-transmissibles-bientot-gratuit-pour-les-jeunes-1766601,1.0,"[0.690095377762554, 1.5165077037290766]",1.103301540745815
AMD dans la tourmente a cause d’une fuite massive de données importantes !,Le géant des puces AMD fait actuellement face à une situation des plus préoccupantes. Un individu plutôt menaçant qui se fait appeler “IntelBroker” dit être en possession de données confidentielles qu’il menace de vendre. Celle-ci auraient été dérobées sur le…,"Parmi les données proposées à la vente figureraient des détails sur les futurs produits, les bases de données employés et clients. On a apparemment affaire à une fuite d’ampleur qui pourrait avoir un… ",,https://www.fredzone.org/amd-tourmente-fuite-massive-de-donnees/,1.5,"[1.211927651144003, 1.9801205814266618]",1.5960241162853324
Ces aliments prolongent l’espère de vie mais à condition de les manger entiers !,"Crus, frits, séchés, bouillis… mais mangez-les entiers ! Ces tout-petits poissons sont en effet des réservoirs de micronutriments dès lors qu’ils sont consommés entiers avec la tête, leurs arêtes et leurs organes internes, c'est ce qu'avancent des chercheurs …","Les scientifiques sont-ils parvenus à trouver la recette de la jeunesse éternelle ? Rien n'est moins sûr, mais une équipe de chercheurs japonais suggère toutefois qu'un mets bien spécifique pourrait … ",,https://www.futura-sciences.com/sante/actualites/alimentation-ces-aliments-prolongent-espere-vie-mais-condition-manger-entiers-114077/,1.5,"[0.5996392517432989, 2.0402164489540207]",1.3199278503486598
"Au Népal, les chasseurs de « miel fou » menacés par le changement climatique","Au Népal, le changement climatique est aussi passé par ces ruches accrochées à flanc de falaises. Les chasseurs de miel du nord-ouest de Katmandou sont confrontés au déclin des abeilles et à la baisse de la production de miel en raison de l'assèchement des co…","Suspendus à une corde et à une échelle de bambou pour dénicher du miel aux vertus hallucinogènes sur une falaise de l'Himalaya, des grimpeurs népalais perpétuent une pratique ancienne, menacée aujour… ",,https://www.futura-sciences.com/planete/actualites/rechauffement-climatique-nepal-chasseurs-miel-fou-menaces-changement-climatique-114616/,1.5,"[0.6198682945467491, 2.0280790232719506]",1.3239736589093498
"Aux Etats-Unis, les médecins en première ligne face à l’interdiction de l’avortement","Deux ans après la décision de la Cour suprême de renvoyer aux Etats le droit à l’IVG, des gynécologues sont contraints de changer leurs pratiques et le nombre d’étudiants dans cette spécialité baisse, créant des déserts gynécologiques dans certaines parties d…","A laccueil du centre médical Bristol Womens Health, à Bristol, le 30 janvier 2024. Le centre est situé en Virginie, où lavortement est légal, à la frontière avec le Tennessee, où il est interdit depu… ",,https://www.lemonde.fr/international/article/2024/06/23/aux-etats-unis-les-medecins-en-premiere-ligne-face-a-l-interdiction-de-l-avortement_6242589_3210.html,1.5,"[1.453881935174551, 1.5276708388952693]",1.4907763870349102
"Ring, Z Fold 6, Z Flip 6, Watch 7 et Ultra : où précommander les nouveautés de Samsung aux meilleurs prix ?","Décidément, l'événement Samsung Unpacked apporte son lot de nouveaux produits. Au programme, nouveaux smartphones, nouvelles montres connectées et même un tout nouveau produit sous forme de bague. Ce 10 juillet a eu lieu le traditionnel Samsung Unpacked, la c…","Décidément, l’événement Samsung Unpacked apporte son lot de nouveaux produits. Au programme, nouveaux smartphones, nouvelles montres connectées et même un tout nouveau produit sous forme de bague.
C… ",,https://www.numerama.com/tech/1773432-ring-z-fold-6-z-flip-6-watch-7-et-ultra-ou-precommander-les-nouveautes-de-samsung-aux-meilleurs-prix.html,1.5,"[0.9523683691149651, 1.828578978531021]",1.390473673822993
Ces 2 erreurs alimentaires qui perturbent votre niveau d’énergie,"Mais pourquoi est-on aussi fatigué alors qu’on est enfin en été et qu’on devrait pourtant redoubler d’énergie pour profiter de la (si courte) période estivale. Oui, nous sommes déjà le 9 juillet. Qu’est-ce qui nous fatigue ? L’approche des vacances et la pers…","Vous sentez-vous souvent fatiguée ? Vous avez parfois l’impression que votre niveau d’énergie est instable durant la journée ? Votre alimentation y est peut-être pour quelque chose. 
Mais pourquoi e… ",,https://www.madmoizelle.com/ces-2-erreurs-alimentaires-qui-perturbent-votre-niveau-denergie-1766345,2.0,"[1.2429074779219045, 2.4542555132468573]",1.848581495584381
Voici l’heure exacte à laquelle vous devriez vous doucher pour vous sentir moins stressé,"Vous êtes plutôt de la team douche du matin ? Pour bien se réveiller et entamer la journée du bon pied, rien de mieux en effet qu’une bonne douche revigorante. Et pourtant, ce ne serait pas le meilleur moment pour en tirer véritablement profit, préviennent de…","Vous aimez prendre une douche le matin ? Un expert vous conseille de changer de routine.
Vous êtes plutôt de la team douche du matin ? Pour bien se réveiller et entamer la journée du bon pied, rien … ",,https://www.madmoizelle.com/voici-lheure-exacte-a-laquelle-vous-devriez-vous-doucher-pour-vous-sentir-moins-stresse-1767141,1.5,"[0.845490757061854, 1.8927055457628876]",1.3690981514123708
Warhammer 40k : Space Marine 2 est déjà jouable suite à un leak,"Par respect pour leur travail, Saber et Focus Entertainment appellent à ne pas télécharger cette version provisoire du titre.","Voir son jeu fuiter quelques mois avant sa sortie est assurément le plus grand cauchemar des développeurs. Et malheureusement pour les équipes de Saber Interactive et Focus Entertainment, ce scénario… ",,https://www.journaldugeek.com/2024/07/17/warhammer-40k-space-marine-2-est-deja-jouable-suite-a-un-leak/,1.5,"[1.3537709548843049, 1.7437150751928252]",1.548743015038565
Les 3 principales maladies qu’on peut attraper à la piscine,"C’est les grandes vacances pour un bon nombre de personnes. Et qui dit vacances, dit plage et piscine et glaces à gogo. Quand il fait très chaud, la piscine est clairement le meilleur endroit pour se rafraîchir. Et ne parlons pas des enfants qui passent le pl…","Quand il fait chaud, il n’y a rien de plus agréable que de se rafraîchir dans une piscine. Mais attention
C’est les grandes vacances pour un bon nombre de personnes. Et qui dit vacances, dit plage e… ",,https://www.madmoizelle.com/les-3-principales-maladies-quon-peut-attraper-a-la-piscine-1766803,1.0,"[0.6458981826009245, 1.590169695665126]",1.1180339391330252
