title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed
Breve: Nintendo Switch Sports añadirá el baloncesto con una actualización,<table><tr><td></td></tr></table>Nintendo ha anunciado que este verano lanzará una actualización gratuita para Nintendo Switch Sports añadirá el baloncesto como nuevo deporte. Esta no es la primera vez que el juego amplía su propuesta deportiva. En el pasado …,Nintendo ha anunciado que este verano lanzará una actualización gratuita para Nintendo Switch Sports añadirá el baloncesto como nuevo deporte. Esta no es la primera vez que el juego amplía su propues… ,Spanish,https://www.elotrolado.net/hilo_nintendo-switch-sports-anadira-el-baloncesto-con-una-actualizacion_2503560,1.5,"[1.125881658761731, 2.123530568730448]",1.6247061137460896
Ya he jugado a EA Sports FC 25 y su nuevo modo Rush: estas son las novedades del rey del fútbol en los videojuegos,"Más intenso, más realista y con mayor margen para el espectáculo. EA Sports FC 25 es el retorno del rey del balompié en los videojuegos. Ya no tiene las siglas de la FIFA, pero un año más reclama su trono a base de buenas ideas y cambios que asientan la difer…","Más intenso, más realista y con mayor margen para el espectáculo. EA Sports FC 25 es el retorno del rey del balompié en los videojuegos. Ya no tiene las siglas de la FIFA, pero un año más reclama su … ",Spanish,https://www.vidaextra.com/analisis/ea-sports-fc-25-pc-playstation-xbox-switch-avance-preview-experiencia-juego-fecha-precio,1.5,"[1.0292282011568297, 1.7824630793059022]",1.405845640231366
EA Sports FC 25 ya tiene fecha de lanzamiento: aquí tienes el primer tráiler y novedades del regreso del rey del fútbol por la puerta grande,"EA Sports ha anunciado los primeros detalles relacionados con EA Sports FC 25, la nueva entrega de su franquicia estrella que apunta a convertirse en una de las más completas hasta la fecha por la gran cantidad de novedades que incluirá, entre ellas algunas q…","EA Sports ha anunciado los primeros detalles relacionados con EA Sports FC 25, la nueva entrega de su franquicia estrella que apunta a convertirse en una de las más completas hasta la fecha por la gr… ",Spanish,https://www.vidaextra.com/deportes/ea-sports-fc-25-tiene-fecha-lanzamiento-aqui-tienes-primer-trailer-novedades-regreso-rey-futbol-puerta-grande,1,"[0.6739880015936741, 1.5433533306772098]",1.108670666135442
"Miguel Ángel Gil: ""Algo bien habremos hecho en Europa para estar por encima del Barça""","Miguel Ángel Gil, consejero delegado del Atlético de Madrid, participó en el Sports Summit México, uno de los eventos más importantes de la industria del deporte. La edición de 202","Miguel Ángel Gil, consejero delegado del Atlético de Madrid, participó en el Sports Summit México, uno de los eventos más importantes de la industria del deporte. La edición de 2024 ha tenido lugar e… ",Spanish,https://www.marca.com/futbol/atletico/2024/07/04/668665df46163f013c8b4588.html,1,"[0.8878221664742831, 1.1869630558761948]",1.037392611175239
Xbox Game Pass: confirmados los siete juegos de la segunda mitad de junio y los cinco que abandonarán el catálogo,"Por lo que pudimos ver en el Xbox Games Showcase que se celebró días atrás, la biblioteca digital de Xbox Game Pass dará la bienvenida a multitud de videojuegos muy interesantes a lo largo de los próximos meses. Mientras tanto, la lista se seguirá ampliando c…","Por lo que pudimos ver en el Xbox Games Showcase que se celebró días atrás, la biblioteca digital de Xbox Game Pass dará la bienvenida a multitud de videojuegos muy interesantes a lo largo de los pró… ",Spanish,https://www.vidaextra.com/xbox-series/xbox-game-pass-confirmados-siete-juegos-segunda-mitad-junio-cinco-que-abandonaran-catalogo,1,"[0.3980538999019281, 2.003243500163453]",1.2006487000326906
¿Revancha de España frente a Italia en la Eurocopa? Esta es la predicción en EA Sports FC 24,"Ya estamos en la segunda jornada de la Eurocopa 2024 y la Selección Española, tras su victoria sólida frente a Croacia, se mide este jueves 20 de junio frente a la vigente campeona","Ya estamos en la segunda jornada de la Eurocopa 2024 y la Selección Española, tras su victoria sólida frente a Croacia, se mide este jueves 20 de junio frente a la vigente campeona de Europa como es … ",Spanish,https://www.marca.com/videojuegos/juegos/2024/06/19/6673350ae2704e97748b459e.html,1.5,"[1.4957012932616216, 1.5071645112306307]",1.5014329022461261
Bellingham es el protagonista de la portada del EA Sports FC 25,"El próximo 27 de septiembre saldrá a la venta FC 25 de EA Sports, juego que sorprende por tener al 10 del Real Madrid en la portada","Según un estudio de Frost &amp; Sullivan , el 80 por ciento de los jugadores afirma que se sienten más vinculados a sus clubes y ligas gracias a estas experiencias interactivas.
Esta conexión se for… ",Spanish,https://www.merca20.com/bellingham-es-el-protagonista-de-la-portada-del-ea-sports-fc-25/,1,"[0.8733449010358108, 1.211091831606982]",1.0422183663213964
LaLiga lo ha desvelado: ya sabemos dónde podremos ver el fútbol la próxima temporada,"En la temporada 23/24, los partidos de Primera División se repartieron entre Movistar y DAZN, aunque también pudimos seguirlos en Orange gracias a los acuerdos que ésta alcanzó con el operador español y la plataforma de streaming deportivo. Además, GOL Play o…","En la temporada 23/24, los partidos de Primera División se repartieron entre Movistar y DAZN, aunque también pudimos seguirlos en Orange gracias a los acuerdos que ésta alcanzó con el operador españo… ",Spanish,https://www.xatakamovil.com/streaming/laliga-ha-desvelado-sabemos-donde-podremos-ver-futbol-proxima-temporada,1.5,"[1.181494958570429, 1.6911030248577426]",1.4362989917140858
"‘The Legend of Zelda’, ‘Metroid Prime 4’ y ‘Mario & Luigi’: todo sobre los anuncios más destacados del Nintendo Direct","El E3 está oficialmente muerto desde hace un tiempo, pero este año hemos podido asistir a unos eventos realmente interesantes de la industria de los videojuegos. Después del estupendo Xbox Showcase 2024 ha llegado un nuevo Nintendo Direct.

La compañía nipona…","El E3 está oficialmente muerto desde hace un tiempo, pero este año hemos podido asistir a unos eventos realmente interesantes de la industria de los videojuegos. Después del estupendo Xbox Showcase 2… ",Spanish,https://www.xataka.com/videojuegos/the-legend-of-zelda-metroid-prime-4-mario-luigi-todo-anuncios-destacados-nintendo-direct,1.5,"[0.996576391712015, 1.802054164972791]",1.399315278342403
"""Lamine Yamal hace cosas ilegales""","Rio Ferdinand, leyenda del Manchester United que triunfa como analista televisivo en TNT Sports, se rindió al talento de Lamine Yamal en su partidazo para liderar a España para gan","Rio Ferdinand, leyenda del Manchester United que triunfa como analista televisivo en TNT Sports, se rindió al talento de Lamine Yamal en su partidazo para liderar a España para ganar 2-1 a Francia en… ",Spanish,https://www.marca.com/futbol/eurocopa/2024/07/10/668e0655268e3e3e1d8b4594.html,1,"[0.3144689181410776, 2.142551803098204]",1.2285103606196408
"Radiografía de los banquillos de la Liga EA Sports: cinco nuevos, la 14 de Simeone, el fichaje mediático...",El fichaje de Luis Carrión por la UD Las Palmas y la confirmación de la continuidad de Pezzolano en el Valladolid han terminado por completar los veinte banquillos de la Liga EA Sp,"El fichaje de Luis Carrión por la UD Las Palmas y la confirmación de la continuidad de Pezzolano en el Valladolid han terminado por completar los veinte banquillos de la Liga EA Sports, entre los que… ",Spanish,https://www.marca.com/futbol/primera-division/2024/06/29/667d918322601d606e8b46a4.html,1.5,"[1.1043252145220812, 2.1594579757965313]",1.6318915951593063
EA Sports FC 24 y My Time at Sandrock entre los nuevos juegos para Game Pass,<table><tr><td></td></tr></table>En el Xbox Games Showcase 2024 había demasiadas cosas a presentar como para decir los juegos que estarán disponibles en Game Pass durante la segunda mitad de junio. Y la verdad es que la lista tampoco es demasiado extensa. Sin…,En el Xbox Games Showcase 2024 había demasiadas cosas a presentar como para decir los juegos que estarán disponibles en Game Pass durante la segunda mitad de junio. Y la verdad es que la lista tampoc… ,Spanish,https://www.elotrolado.net/noticias/juegos/game-pass-junio-ea-sports-fc-24,1.5,"[0.8399026257764071, 2.600162290372655]",1.720032458074531
"Fecha, tráiler y primeras imágenes de EA Sports FC 25: El nuevo FIFA salta al campo en septiembre","Ya se ha publicado el primer tráiler del nuevo EA Sports FC 25, que llegará en septiembre. Se han confirmado plataformas, primeras imágenes y novedades del nuevo juego de fútbol de Electronic Arts.<!--aa--->Tras confirmar a su estrella de portada, EA Sports F…","Tras confirmar a su estrella de portada, EA Sports FC 25 ha publicado hoy su prometido primer tráiler que, además de mostrarnos escenas cinemáticas del motor del juego (de momento no hay gameplay), t… ",Spanish,https://vandal.elespanol.com/noticia/1350772886/fecha-trailer-y-primeras-imagenes-de-ea-sports-fc-25-el-nuevo-fifa-salta-al-campo-en-septiembre/,1.5,"[1.375425089467857, 1.707624850886905]",1.541524970177381
