title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed
« Concord » : voici les configurations PC du « Valorant » à la sauce Sony,"Le shooter 5 vs 5 de Sony a été dévoilé lors du dernier PlayStation Showcase. Comme pour ""Helldivers 2"", ""Concord"" est prévu pour les joueurs PS5 ainsi que PC. Les développeurs ont dévoilé les configurations PC minimales et recommandées. Est-ce que votre PC e…","Le shooter 5 vs 5 de Sony a été dévoilé lors du dernier PlayStation Showcase. Comme pour ""Helldivers 2"", ""Concord"" est prévu pour les joueurs PS5 ainsi que PC. Les développeurs ont dévoilé les config… ",,https://www.frandroid.com/guide-dachat/guides-dachat-gaming/2073720_concord-voici-les-configurations-pc-du-valorant-a-la-sauce-sony,1.0,"[0.9007436148127903, 1.1654273086453495]",1.03308546172907
"Cybersécurité : les centres de recherches, nouvelles cibles de choix des hackers",Des vagues de cyberattaques paralysent l'activité de certains centres de recherche. Comment ces institutions réagissent-elles face à cette menace croissante ?,"La protection numérique des institutions scientifiques s’impose aujourd’hui comme une problématique alarmante, face à la recrudescence alarmante des agressions cybernétiques, en particulier celles im… ",,https://www.presse-citron.net/cybersecurite-les-centres-de-recherches-nouvelles-cibles-de-choix-des-hackers/,1.5,"[1.4954789807938136, 1.5075350320103107]",1.501507006402062
Ces papillons qui ont parcouru des milliers de kilomètres au-dessus de l’Atlantique étonnent les scientifiques,"C’est l’observation de papillons Belle-Dame (Vanessa cardui) en Guyane qui a encouragé des scientifiques à se lancer dans l’aventure. Parce qu’en principe, ce papillon-là ne se trouve pas en Amérique du Sud. Alors les chercheurs ont mobilisé toute une série d…","C'est l'observation de papillons Belle-Dame (Vanessa carduiVanessa cardui)) en Guyane qui a encouragé des scientifiques à se lancer dans l'aventure. Parce qu'en principe, ce papillon-là ne se trouve … ",,https://www.futura-sciences.com/planete/breves/papillon-ces-papillons-ont-parcouru-milliers-kilometres-dessus-atlantique-etonnent-scientifiques-9687/,1.5,"[0.9438600090032105, 2.426899984994649]",1.6853799969989298
Comment protéger les identités à l'ère des deepfakes ?,"De la science-fiction aux réseaux sociaux, la technologie deepfake n'est pas un concept nouveau. Comment est-il alors possible de se protéger contre l'usurpation d'identité?","De la science-fiction aux réseaux sociaux, la technologie deepfake n'est pas un concept nouveau. Comment est-il alors possible de se protéger contre l'usurpation d'identité? 
La technologie deepfake… ",,https://www.journaldunet.com/intelligence-artificielle/1531069-comment-proteger-les-identites-a-l-ere-des-deepfakes/,2.0,"[1.7818662018878024, 2.363556330186996]",2.072711266037399
Alerte rouge pour la couche d’ozone : les satellites Starlink en ligne de mire,"Depuis quelques années, Elon Musk est devenu une figure de la conquête spatiale avec ses armées de satellites Starlink ? Mais derrière l’image innovante et pratique de ce FAI orbital se cachent des problématiques climatiques importantes, comme le révèle une n…","Depuis quelques années, Elon Musk est devenu une figure de la conquête spatiale avec ses armées de satellites Starlink? Mais derrière limage innovante et pratique de ce FAI orbital se cachent des pro… ",,https://www.frandroid.com/culture-tech/environnement/2058144_alerte-rouge-pour-la-couche-dozone-les-satellites-starlink-en-ligne-de-mire,1.5,"[1.4627809284152713, 1.5223314429508372]",1.4925561856830545
"Présidentielle américaine: Joe Biden vs Donald Trump, un débat sous haute tension","Organisé jeudi 27 juin, le premier face-à-face télévisé entre les deux principaux candidats à l'élection présidentielle de novembre sera singulier à plus d'un titre.","Dans quelques jours, le jeudi 27 juin, Joe Biden et Donald Trump se retrouveront sur le plateau de CNN pour participer au premier débat présidentiel télévisé de cette saison électorale, quatre mois a… ",,https://www.slate.fr/story/267302/election-presidentielle-americaine-2024-premier-debat-televise-joe-biden-donald-trump-cnn-campagne-politique-etats-unis,1.5,"[0.37410149329709075, 2.1755391040217456]",1.274820298659418
"Les requins ont appris à suivre les bateaux de pêche plutôt que de chasser, et c’est une mauvaise nouvelle","Dans le golfe du Mexique notamment, les requins chassent de moins en moins et privilégient les poissons pêchés par les humains.","ANIMAUX - Un changement de comportement semble sopérer chez les requins. Fins chasseurs, ces derniers semblent de plus en plus apprécier les proies faciles, capturées au préalable par les humains. Au… ",,https://www.huffingtonpost.fr/science/article/les-requins-ont-appris-a-suivre-les-bateaux-de-peche-plutot-que-de-chasser-et-c-est-une-mauvaise-nouvelle-clx1_236059.html,1.0,"[0.40128924026650115, 1.997851266222498]",1.1995702532444996
"Le 11 septembre en Éthiopie, on fêtera le passage en 2017",Le deuxième État le plus peuplé d'Afrique a sept ans et huit mois de retard sur la plupart des autres pays du monde.,"En Éthiopie, les gens ne fêtent pas la nouvelle année le 31 décembre, mais le 11 septembre et cette année, ce jour marquera le début de l'année 2017. L'Éthiopie reconnaît l'année de naissance de Jésu… ",,https://www.slate.fr/story/267323/11-septembre-2017-ethiopie-calendrier-annee-tradition-nouvel-an,1.0,"[0.4192242247580049, 1.9679596254033251]",1.193591925080665
Notion Sites rend la création de site web plus facile que jamais : 4 raisons de l’essayer,"Notion vient d’annoncer Notion Sites, un tout nouvel outil permettant de concevoir un site web avec une facilité déconcertante.","Notion Sites se positionne comme une solution complète permettant à quiconque de créer un site web professionnel et attrayant en quelques clics, sans avoir besoin de compétences en programmation. Ce … ",,https://www.presse-citron.net/notion-sites-rend-la-creation-de-site-web-plus-facile-que-jamais-4-raisons-de-lessayer/,1.5,"[0.8692744407536432, 1.878435335547814]",1.3738548881507286
Passage du Désir met un premier pied dans les aéroports,"L’enseigne coquine débarque dans vingt aéroports européens au sein des différentes boutiques Aelia Duty Free, une marque du groupe Lagardère Travel Retail.","Depuis le début du mois de juillet, la chaîne de boutiques Passage du Désir est présente dans vingt aéroports européens (France, Italie, Royaume-Uni et République tchèque). Le département beauty de L… ",,"https://www.lsa-conso.fr/le-passage-du-desir-met-un-premier-pied-dans-les-aeroports,456575",1.5,"[0.3838284558162295, 2.1697029265102623]",1.276765691163246
San Francisco mise sur son brouillard et sa fraîcheur pour attirer les touristes,"Alors que des dômes de chaleur sévissent sur une bonne partie des États-Unis, la ville californienne met en avant son climat frais pour se présenter comme le refuge idéal contre la canicule.","Alors que les phénomènes climatiques extrêmes se multiplient et que des vagues de chaleur intense sévissent de plus en plus souvent aux États-Unis et ailleurs, la ville de San Francisco peut compter … ",,https://www.courrierinternational.com/article/californie-san-francisco-mise-sur-son-brouillard-et-sa-fraicheur-pour-attirer-les-touristes,1.5,"[1.1996293771254338, 1.6802223737247397]",1.4399258754250868
Vivre à l’étranger : quelques idées de destination,"Certaines personnes cherchent avant tout à s’expatrier pour avoir moins de dépenses et un meilleur équilibre entre vie privée et vie professionnelles. D’autres privilégient la vie de famille. Deux classements, relayés par la presse américaine, facilitent le c…","La dernière étude InterNations, qui classe 53 pays selon différents critères matériels (coût du transport, de la santé, du logement, mais aussi facilité dintégration, vie professionnelle, par exemple… ",,https://www.courrierinternational.com/article/classement-vivre-a-l-etranger-quelques-idees-de-destination,1.0,"[0.6810939161325047, 1.5315101397791588]",1.1063020279558318
Voici la Skoda Elroq électrique : la voiture électrique la moins chère du constructeur avec une autonomie digne d’une routière,"Après l’Enyaq, Skoda enrichit sa gamme de voitures électriques avec le nouvel Elroq, un crossover très prometteur. Attendu autour de 35 000 euros, il affiche une autonomie généreuse et un gabarit compact, afin de rivaliser avec les Peugeot e-3008, Volvo EX30 …","Après lEnyaq, Skoda enrichit sa gamme de voitures électriques avec le nouvel Elroq, un crossover très prometteur. Attendu autour de 35 000 euros, il affiche une autonomie généreuse et un gabarit comp… ",,https://www.frandroid.com/marques/skoda/2062746_voici-la-skoda-elroq-electrique-la-voiture-electrique-la-moins-chere-du-constructeur-avec-une-autonomie-digne-dune-routiere,1.0,"[0.542963485735485, 1.274221908558709]",0.908592697147097
L'Afrique place 15 hôtels dans le top-100 des meilleurs au monde.,Plusieurs structures hôtelières africaines s'illustrent dans le classement des 100 meilleurs hôtels du monde établi par le périodique Travel + Leisure. Marrakech compte deux bijoux.,"https://fr.sputniknews.africa/20240713/lafrique-place-15-hotels-dans-le-top-100-des-meilleurs-au-monde--1067490248.html
L'Afrique place 15 hôtels dans le top-100 des meilleurs au monde
L'Afrique pl… ",,https://fr.sputniknews.africa/20240713/lafrique-place-15-hotels-dans-le-top-100-des-meilleurs-au-monde--1067490248.html,1.5,"[0.7041710706525359, 1.9774973576084784]",1.3408342141305072
"On a essayé le nouveau Volkswagen ID. Buzz : une plus grande autonomie, 7 places et un coffre XXL","Deux ans après son lancement, le Volkswagen ID. Buzz électrique enrichit sa gamme d’une nouvelle version GTX plus sportive. Déclinée avec un empattement court et long (7 places disponibles), le van électrique gagne en performance, en polyvalence et en autonom…","Si le Volkswagen ID. Buzz fut officiellement lancé dans le courant de lannée 2022, cela fait en réalité un petit moment que celui-ci était dans les tuyaux. Et pour cause, cest en 2001 que le construc… ",,https://www.frandroid.com/marques/volkswagen/2070174_on-a-essaye-le-nouveau-volkswagen-id-buzz-une-plus-grande-autonomie-7-places-et-un-coffre-xxl,1.0,"[0.541793314116128, 1.7636778098064534]",1.152735561961291
Quand l’auberge espagnole et la trattoria supplantent le bistro : la cuisine française en voie de dissolution,"Selon une récente étude de l’institut Harris Interactive, les étrangers estiment que l’on se restaure mieux en Espagne et en Italie qu’en France. Un indice de plus du déclin français ou une nouvelle façon de mélanger les torchons et les serviettes ?","Pas de panique, il en tombe une tous les ans. Vu le nombre de tuiles que la France se prend depuis un certain temps sur léchelle du déclin, la couverture du territoire national devrait bientôt être i… ",,https://www.marianne.net/art-de-vivre/le-gout-de-la-france/quand-lauberge-espagnole-et-la-trattoria-supplantent-le-bistro-la-cuisine-francaise-en-voie-de-dissolution,1.5,"[0.46154808190898766, 2.1230711508546074]",1.2923096163817975
Travel Planet s'installe au sein de Centrium (Groupe Courtin),"Déjà sophipolitaine depuis 2020, l'entreprise Travel Planet, spécialiste du voyage d'affaires et éditrice de logiciel, s'installe au cœur de Centrium, programme de 12 000 m2 (deux restants, une salle…","Centrium, programme du groupe Courtin à Sophia Antipolis
 — Photo : B6 drone Benoit Simon
Déjà sophipolitaine depuis 2020, l'entreprise Travel Planet, spécialiste du voyage d'affaires et éditrice d… ",,https://www.lejournaldesentreprises.com/breve/travel-planet-sinstalle-au-sein-de-centrium-groupe-courtin-2099963,1.0,"[0.5824206846841316, 1.6959655255264474]",1.1391931051052897
Paris 2024 : la boutique géante en bas des Champs-Elysées ouvrira le 27 juin,"Le comité d'organisation des jeux olympiques et paralympiques de Paris 2024 annonce l'ouverture d'une boutique officielle géante en bas des Champs-Élysées, sur la place Clemenceau, pour le 27 juin.","Comme annoncé il y a quelques mois, une boutique officielle géante Paris 2024 va ouvrir en bas des Champs-Elysées. Le comité d'organisation des jeux olympiques et paralympiques de Paris 2024 a dévoil… ",,"https://www.lsa-conso.fr/paris-2024-la-boutique-geante-en-bas-des-champs-elysees-ouvrira-le-27-juin,456290",1.0,"[0.5133899210673372, 1.8110167982211047]",1.162203359644221
Lille aurait accepté de céder Leny Yoro à Manchester United,Quel retournement de situation ! Alors que l’avenir de Leny Yoro semblait s’écrire du côté du Paris Saint-Germain ou…,"Quel retournement de situation !
Alors que lavenir de Leny Yoro semblait sécrire du côté du Paris Saint-Germain ou du Real Madrid, un autre prétendant pourrait bien griller la priorité aux deux club… ",,https://www.sofoot.com/breves/offre-acceptee-de-manchester-united-pour-leny-yoro-lille,1.0,"[0.3675839893847348, 2.0540266843587753]",1.210805336871755
"Découvrez en images le Fnac Café inauguré au Relay de la gare du Nord, à Paris","Début juillet, le Fnac Café a ouvert ses portes au premier étage du magasin Relay de la gare du Nord. Il propose une sélection de produits high-tech, de livres, ainsi qu'un espace de petite restauration et de détente.","Près d'un an après l'ouverture du flagship Relay à la gare du Nord, à Paris, Lagardère Travel Retail, le groupe Fnac Darty et Lagardère &amp; Connexion (la société commune co-créée par SNCF Gares et … ",,"https://www.lsa-conso.fr/decouvrez-en-images-le-fnac-cafe-inaugure-au-relay-de-la-gare-du-nord-a-paris,456576",1.0,"[0.7556367916027193, 1.4072720139954678]",1.0814544027990936
Volkswagen Golf GTI Clubsport : il faut débourser 53.210 euros !,"Il y a quelques semaines, Volkswagen présentait la version restylée de la Golf GTI. Pour l'occasion, la marque allemande a ressorti une Golf GTI Clubsport, célébrant les 50 ans du modèle. Les commandes viennent d'ouvrir, il faudra compter 53.210 euros, avec u…","Il y a quelques semaines, Volkswagen présentait la version restylée de la Golf GTI. Pour l'occasion, la marque allemande a ressorti une Golf GTI Clubsport, célébrant les 50 ans du modèle. Les command… ",,https://www.turbo.fr/volkswagen/golf-gti/actualites-auto/volkswagen-golf-gti-clubsport-il-faut-debourser-53210-euros-196362,1.0,"[0.6749839752907585, 1.195009614825545]",0.9349967950581516
Le train de nuit Paris-Berlin déjà suspendu,"Du 12 août au 26 octobre, les liaisons au départ de Berlin et de Vienne à destination de Paris et de Bruxelles seront suspendues, en raison de gros travaux d’infrastructure.","Inauguré en grande pompe le 11 décembre 2023, le train de nuit entre Berlin et Paris sera arrêté pendant plusieurs semaines à compter du 12 août. La liaison entre Vienne et Paris est, elle aussi, sus… ",,https://www.lemonde.fr/economie/article/2024/06/26/le-train-de-nuit-paris-berlin-deja-suspendu_6243956_3234.html,1.0,"[0.556173349432961, 1.7397110842783983]",1.1479422168556797
Skoda Elroq : le baby Enyaq avec 560 km d’autonomie bientôt prêt !,"Skoda prépare l'arrivée de l'Elroq, son deuxième modèle électrique. Celui-ci promet de belles prestations avec 560 km d'autonomie et 299 ch. Il étrennera en sus le design « Modern solid », la nouvelle direction stylistique de la marque.   
C'est un impair qui…","Skoda prépare l'arrivée de l'Elroq, son deuxième modèle électrique. Celui-ci promet de belles prestations avec 560 km d'autonomie et 299 ch. Il étrennera en sus le design « Modern solid », la nouvell… ",,https://www.turbo.fr/skoda/elroq/actualites-auto/skoda-elroq-le-baby-enyaq-avec-560-km-dautonomie-bientot-pret-196308,1.0,"[0.5402050931128821, 1.7663248448118631]",1.1532649689623726
"Volkswagen Golf R : elle est disponible à partir de 56.460 euros, attention au malus !","Aujourd'hui, Volkswagen vient d'ouvrir les commandes de la version la plus puissante de sa Golf, la R. Cette dernière embarque un 4 cylindres 2.0 turbo de 333 chevaux. Elle s'affiche à partir de 56.460 euros mais, avec des émissions de CO2 de 184 g/km, elle é…","Aujourd'hui, Volkswagen vient d'ouvrir les commandes de la version la plus puissante de sa Golf, la R. Cette dernière embarque un 4 cylindres 2.0 turbo de 333 chevaux. Elle s'affiche à partir de 56.4… ",,https://www.turbo.fr/volkswagen/golf/actualites-auto/volkswagen-golf-r-elle-est-disponible-partir-de-56460-euros-attention-au-malus-196363,1.5,"[0.4399171795462573, 2.1360496922722456]",1.2879834359092517
Voici le programme de la World Ducati Week 2024,"Un événement de rêve se prépare à Misano et Ducati vient de dévoiler le programme détaillé, le voici.","Du vendredi 26 au dimanche 28 juillet, Ducati pose ses bagages à Misano pour la World Ducati Week. Le programme de cette 12 édition vient d'être dévoilé et le voici en détail. 
Vendredi 26 Juillet :… ",,https://deux-roues.auto-moto.com/actualites/programme-world-ducati-week-2024--27246,1.0,"[0.5612913962988921, 1.7311810061685131]",1.1462362012337026
Maison Pradier poursuit son développement avec un nouveau restaurant dans la Marne,"Spécialisé dans la restauration rapide à la française, Maison Pradier poursuit le développement de son réseau avec l’ouverture d’un nouveau restaurant sur l’aire d’autoroute (A4) de Valmy, en juin…","Spécialisé dans la restauration rapide à la française, Maison Pradier poursuit le développement de son réseau avec louverture dun nouveau restaurant sur laire dautoroute (A4) de Valmy, en juin 2024. … ",,https://www.lejournaldesentreprises.com/breve/maison-pradier-poursuit-son-developpement-avec-un-nouveau-restaurant-dans-la-marne-2099974,1.0,"[0.6974898418642335, 1.5041835968929442]",1.1008367193785888
Y a-t-il un monde caché sous le Sphinx de Gizeh ?,"Le Grand Sphinx de Gizeh, colossal et énigmatique, continue de susciter des interrogations quant à son origine, sa fonction et les mystères qui pourraient être dissimulés sous sa majestueuse silhouette. La notion d'une ""archéologie interdite"" a gagné en popul…","Travel Family Adventures / Shutterstock.com
Le Grand Sphinx de Gizeh, colossal et énigmatique, continue de susciter des interrogations quant à son origine, sa fonction et les mystères qui pourraient… ",,https://dailygeekshow.com/sphinx-gizeh-monde-cache/,1.5,"[1.008972882752773, 1.7946162703483362]",1.4017945765505546
Vers un tourisme circulaire ?,"Il est aujourd’hui nécessaire de revoir les pratiques entrepreneuriales du secteur afin de le rendre plus résilient. Une chronique de Ruba Saleh, chercheuse, Ichec Brussels Management School. ...","Le prix des voyages va exploser cet étéEn tenant compte des besoins spécifiques des PME touristiques confrontées au défi de la durabilité, le projet Trace (SME's TRAnsition for a european Circular to… ",,https://www.lalibre.be/economie/decideurs-chroniqueurs/2024/06/25/vers-un-tourisme-circulaire-VJESQJPJCRF7JASMYHD7T54HCA/,1.0,"[0.2778286896160944, 2.2036188506398426]",1.2407237701279683
La SNCB arrête la vente physique de billets internationaux dans neuf gares,La SNCB arrêtera dès le mois d’octobre la vente physique de billets de trains internationaux dans neuf gares. L’achat...,"La SNCB arrêtera dès le mois doctobre la vente physique de billets de trains internationaux dans neuf gares. Lachat de tickets internationaux ne sera donc plus possible dans les gares dArlon, dEupen,… ",,https://www.rtbf.be/article/la-sncb-arrete-la-vente-physique-de-billets-internationaux-dans-neuf-gares-11404824,1.0,"[0.537154834138506, 1.2777070995168964]",0.9074309668277012
La SNCB annonce des changements concernant les billets de trains internationaux,"La SNCB arrêtera dès le mois d'octobre la vente physique de billets de trains internationaux dans neuf gares. La société belge des chemins de fer souhaite concentrer la vente de ces tickets internationaux dans douze ""travel stores"". ...",Le porte-parole explique cette décision par une baisse du nombre de billets de ce type vendus en gare. L'achat de tickets internationaux ne sera donc plus possible à partir d'octobre dans les gares d… ,,https://www.lalibre.be/belgique/mobilite/2024/07/15/la-sncb-annonce-des-changements-concernant-les-billets-de-trains-internationaux-PMISSID37BGL5FDNSAQS4GJDXM/,1.0,"[0.6247016487728922, 1.6254972520451796]",1.125099450409036
Geagea : “J’avais envie de faire la musique que je rêvais d’écouter ado”,"Autrefois membre du groupe Las Aves, Géraldine Baux de son vrai nom s’échappe en solitaire, dans le sillage du rock des années 1990. En amont des Inrocks Super Club où elle se produira le 26 juin, la musicienne nous a ouvert les portes de son studio d’enregis…","Autrefois membre du groupe Las Aves, Géraldine Baux de son vrai nom séchappe en solitaire, dans le sillage du rock des années 1990. En amont des Inrocks Super Club où elle se produira le 26 juin, la … ",,https://www.lesinrocks.com/musique/geagea-javais-envie-de-faire-la-musique-que-je-revais-decouter-ado-622759-26-06-2024/,1.5,"[0.5436751433506979, 2.0737949139895813]",1.3087350286701396
Pèlerinage à La Mecque : comment le hajj a viré au drame en raison des fortes chaleurs,"Plus de 1 000 personnes sont mortes ou toujours portées disparues lors de ce grand pèlerinage musulman annuel, la plupart à cause de la canicule.","Les températures ont atteint jusqu'à 51,8 degrés Celsius. Le hajj, grand pèlerinage musulman annuel qui a eu lieu à La Mecque, en Arabie saoudite, et sur d'autres sites aux alentours, du vendredi 14 … ",,https://www.francetvinfo.fr/monde/proche-orient/pelerinage-a-la-mecque-comment-le-hajj-a-vire-au-drame-en-raison-des-fortes-chaleurs_6615198.html,1.0,"[0.6112796992603728, 1.6478671678993786]",1.1295734335798755
Transition écologique dans les voyages d'affaires : les défis de la durabilité,"La RSE intègre le changement climatique dans les stratégies, répondant aux attentes sociétales et réglementaires. Les entreprises visent la neutralité carbone d'ici 2050, selon l'Accord de Paris.","La RSE intègre le changement climatique dans les stratégies, répondant aux attentes sociétales et réglementaires. Les entreprises visent la neutralité carbone d'ici 2050, selon l'Accord de Paris. 
L… ",,https://www.journaldunet.com/management/direction-generale/1531169-transition-ecologique-dans-les-voyages-d-affaires-les-defis-de-la-durabilite/,1.5,"[1.0570917430158042, 1.7657449541905175]",1.4114183486031608
Essai Volkswagen Golf Edition 50 : plus Golf que jamais,"La nouvelle Golf, c’est pour la vie ! Tel est le slogan publicitaire accompagnant le lancement de la…
L’article Essai Volkswagen Golf Edition 50 : plus Golf que jamais est apparu en premier sur BlogAutomobile.","La nouvelle Golf, c’est pour la vie ! Tel est le slogan publicitaire accompagnant le lancement de la nouvelle Golf, facelift de la 8ème génération dévoilé en février dernier. Nous sommes allés remont… ",,https://blogautomobile.fr/essai-volkswagen-golf-edition-50-plus-golf-que-jamais-363820,1.5,"[1.4097565520295783, 1.554146068782253]",1.4819513104059157
"Destination, mer, ville, montagne, budget : voici les tendances pour les vacances d’été 2024 des Belges (infographies)","Quels sont vos projets de vacances pour l’été 2024 ? Dans une nouvelle étude, HelloSafe décrypte les intentions des Belges. On fait le point. ...","Congés 2024 en Belgique : voici comment optimiser vos jours de reposÀ en croire cette récente étude, les Belges sont aussi prêts à mettre le prix pour soffrir ce moment de détente. Le budget moyen de… ",,https://www.lavenir.net/actu/belgique/2024/06/18/destination-mer-ville-montagne-budget-voici-les-tendances-pour-les-vacances-dete-2024-des-belges-infographies-3KTRTFNP6NDMFKD5AVKFROAVHY/,1.0,"[0.5651700014690073, 1.7247166642183211]",1.1449433328436642
Déclaration du nombre total de droits de vote et du nombre d’actions composant le capital au 30 juin 2024,"Société anonyme au capital de 106.945.095 euros Siège social : 14, rue Royale, 75008 Paris632 012 100 R.C.S. ParisCode LEI (Legal Entité Identifier) : 529900JI1GG6F7RKVI53","Société anonyme au capital de 106.945.095 euros Siège social : 14, rue Royale, 75008 Paris632 012 100 R.C.S. ParisCode LEI (Legal Entité Identifier) : 529900JI1GG6F7RKVI53
Conformément aux articles … ",,https://www.globenewswire.com/news-release/2024/07/15/2912868/0/fr/D%C3%A9claration-du-nombre-total-de-droits-de-vote-et-du-nombre-d-actions-composant-le-capital-au-30-juin-2024.html,1.0,"[0.3922869210136577, 2.012855131643904]",1.2025710263287808
PlayStation Store : jusqu'à -95% sur les jeux PS5 et PS4 avec les nouvelles promos,"Sony a lancé de nouvelles promos sur le PlayStation Store. Au programme des réductions pouvant grimper jusqu'à -95% sur des milliers de jeux PS5, PS4 et PS VR.","Sony a lancé de nouvelles promos sur le PlayStation Store. Au programme des réductions pouvant grimper jusqu'à -95% sur des milliers de jeux PS5, PS4 et PS VR.Vous connaissez la chanson par cur à for… ",,https://www.gameblog.fr/jeu-video/ed/news/playstation-store-promos-juillet-2024-s1-581415,1.0,"[0.7816801204915871, 1.1309919277050478]",0.9563360240983174
